year,month,artist,title,weeks,rank
2019,9,Megan Thee Stallion Featuring DaBaby,Cash Shit,10,41
2019,9,Ariana Grande,7 Rings,32,42
2019,9,Jonas Brothers,Only Human,11,43
2019,9,Taylor Swift,Paper Rings,1,44
2019,9,Blake Shelton,God's Country,22,45
2019,9,Morgan Wallen,Whiskey Glasses,26,46
2019,9,Dan + Shay,All To Myself,17,47
2019,9,Taylor Swift,Miss Americana & The Heartbreak Prince,1,48
2019,9,NLE Choppa,Shotta Flow,19,49
2019,9,Taylor Swift,I Think He Knows,1,50
2019,9,Lizzo,Good As Hell,1,51
2019,9,Justin Moore,The Ones That Didn't Make It Back Home,11,52
2019,9,Young Thug Featuring Lil Baby,Bad Bad Bad,2,53
2019,9,Wale Featuring Jeremih,On Chill,3,54
2019,9,Jason Aldean,Rearview Town,14,55
2019,9,Taylor Swift,Cornelia Street,1,56
2019,9,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",China,6,57
2019,9,Marshmello & Kane Brown,One Thing Right,10,58
2019,9,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,12,59
2019,9,Sarah Jeffery,Queen Of Mean,4,60
2019,9,Taylor Swift,London Boy,1,61
2019,9,Taylor Swift Featuring Dixie Chicks,Soon You'll Get Better,1,62
2019,9,Miley Cyrus,Slide Away,2,63
2019,9,5 Seconds Of Summer,Easier,14,64
2019,9,Normani,Motivation,2,65
2019,9,Taylor Swift,Death By A Thousand Cuts,1,66
2019,9,Chris Lane,I Don't Know About You,8,67
2019,9,Bad Bunny & Tainy,Callaita,12,68
2019,9,Lil Tjay,F.N,3,69
2019,9,Y2K & bbno$,Lalala,9,70
2019,9,NF,Time,6,71
2019,9,Dierks Bentley,Living,5,72
2019,9,Matt Stell,Prayed For You,4,73
2019,9,Taylor Swift,Afterglow,1,74
2019,9,Carrie Underwood,Southbound,7,75
2019,9,Taylor Swift,False God,1,76
2019,9,Ali Gatie,It's You,11,77
2019,9,The Chainsmokers & Bebe Rexha,Call You Mine,13,78
2019,9,Ellie Goulding & Juice WRLD,Hate Me,6,79
2019,9,Cole Swindell,Love You Too Late,4,80
2019,9,Lizzo,Juice,3,81
2019,9,Mustard & Roddy Ricch,Ballin',6,82
2019,9,"YG, Tyga & Jon Z",Go Loko,17,83
2019,9,Cardi B,Press,13,84
2019,9,"Jhay Cortez, J Balvin & Bad Bunny",No Me Conoce,8,85
2019,9,Summer Walker,Playing Games,1,86
2019,9,Kenny Chesney,Tip Of My Tongue,7,87
2019,9,Taylor Swift,Daylight,1,88
2019,9,Chris Young,Raised On Country,13,89
2019,9,Old Dominion,One Man Band,1,90
2019,9,Taylor Swift,It's Nice To Have A Friend,1,91
2019,9,Khalid Featuring A Boogie Wit da Hoodie,Right Back,5,92
2019,9,Katy Perry,Never Really Over,13,93
2019,9,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",Baguettes In The Face,4,94
2019,9,"Tyler, The Creator",EARFQUAKE,15,95
2019,9,"Lunay, Daddy Yankee & Bad Bunny",Soltera,16,96
2019,9,DaBaby Featuring Offset,Baby Sitter,3,97
2019,9,Lil Tecca,Did It Again,2,98
2019,9,Runaway June,Buy My Own Drinks,3,99
2019,10,Lizzo,Truth Hurts,21,0
2019,10,Shawn Mendes & Camila Cabello,Senorita,14,1
2019,10,Lewis Capaldi,Someone You Loved,20,2
2019,10,Lil Tecca,Ran$om,17,3
2019,10,Chris Brown Featuring Drake,No Guidance,16,4
2019,10,Lil Nas X,Panini,14,5
2019,10,Billie Eilish,Bad Guy,26,6
2019,10,Post Malone,Circles,4,7
2019,10,Post Malone Featuring Young Thug,Goodbyes,12,8
2019,10,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,30,9
2019,10,Ed Sheeran & Justin Bieber,I Don't Care,20,10
2019,10,Khalid,Talk,33,11
2019,10,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),49,12
2019,10,Jonas Brothers,Sucker,30,13
2019,10,Ed Sheeran Featuring Khalid,Beautiful People,13,14
2019,10,Drake Featuring Rick Ross,Money In The Grave,15,15
2019,10,DaBaby,INTRO,1,16
2019,10,DaBaby,Suge,26,17
2019,10,Ariana Grande & Social House,Boyfriend,8,18
2019,10,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",Hot Girl Summer,7,19
2019,10,Lil Baby & DaBaby,Baby,10,20
2019,10,Maroon 5,Memories,1,21
2019,10,Taylor Swift,You Need To Calm Down,15,22
2019,10,Saweetie,My Type,13,23
2019,10,Post Malone Featuring Ozzy Osbourne & Travis Scott,Take What You Want,3,24
2019,10,Sam Smith,How Do You Sleep?,10,25
2019,10,Sam Smith & Normani,Dancing With A Stranger,37,26
2019,10,Jonas Brothers,Only Human,15,27
2019,10,Wale Featuring Jeremih,On Chill,7,28
2019,10,Blanco Brown,The Git Up,16,29
2019,10,Shawn Mendes,If I Can't Have You,21,30
2019,10,SHAED,Trampoline,17,31
2019,10,Post Malone,Wow.,40,32
2019,10,Halsey,Without Me,51,33
2019,10,Young Thug Featuring Gunna,Hot,6,34
2019,10,Post Malone Featuring DaBaby,Enemies,3,35
2019,10,NLE Choppa,Camelot,2,36
2019,10,YNW Melly & 9lokknine,223's,3,37
2019,10,Chris Lane,I Don't Know About You,12,38
2019,10,"Young Thug, J. Cole & Travis Scott",The London,18,39
2019,10,Megan Thee Stallion Featuring DaBaby,Cash Shit,14,40
2019,10,Polo G Featuring Lil Tjay,Pop Out,27,41
2019,10,Lizzo,Good As Hell,5,42
2019,10,Taylor Swift,Lover,6,43
2019,10,Luke Combs,Beer Never Broke My Heart,21,44
2019,10,Dan + Shay,Speechless,40,45
2019,10,Marshmello & Kane Brown,One Thing Right,14,46
2019,10,Post Malone,Saint-Tropez,3,47
2019,10,NF,Time,10,48
2019,10,Luke Bryan,Knockin' Boots,22,49
2019,10,Dierks Bentley,Living,9,50
2019,10,"Ariana Grande, Miley Cyrus & Lana Del Rey",Don't Call Me Angel (Charlie's Angels),2,51
2019,10,Post Malone,Hollywood's Bleeding,3,52
2019,10,Matt Stell,Prayed For You,8,53
2019,10,Camila Cabello,Liar,3,54
2019,10,Mustard & Roddy Ricch,Ballin',10,55
2019,10,Chris Brown Featuring Gunna,Heat,4,56
2019,10,Luke Combs,Even Though I'm Leaving,4,57
2019,10,Post Malone Featuring Future & Halsey,Die For Me,3,58
2019,10,Halsey,Graveyard,2,59
2019,10,Normani,Motivation,6,60
2019,10,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",China,10,61
2019,10,Post Malone Featuring Meek Mill & Lil Baby,On The Road,3,62
2019,10,Old Dominion,One Man Band,5,63
2019,10,Cole Swindell,Love You Too Late,8,64
2019,10,Carrie Underwood,Southbound,11,65
2019,10,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,16,66
2019,10,Chris Janson,Good Vibes,4,67
2019,10,Y2K & bbno$,Lalala,13,68
2019,10,Bad Bunny & Tainy,Callaita,16,69
2019,10,DaBaby Featuring Offset,Baby Sitter,7,70
2019,10,Justin Moore,The Ones That Didn't Make It Back Home,15,71
2019,10,Young Thug Featuring Lil Baby,Bad Bad Bad,6,72
2019,10,Summer Walker,Playing Games,4,73
2019,10,Russell Dickerson,Every Little Thing,4,74
2019,10,Kenny Chesney,Tip Of My Tongue,11,75
2019,10,Khalid Featuring A Boogie Wit da Hoodie,Right Back,9,76
2019,10,"Jhay Cortez, J Balvin & Bad Bunny",No Me Conoce,12,77
2019,10,blackbear,Hot Girl Bummer,2,78
2019,10,YoungBoy Never Broke Again,Self Control,3,79
2019,10,Brantley Gilbert + Lindsay Ell,What Happens In A Small Town,7,80
2019,10,Lil Tjay,F.N,7,81
2019,10,Drake,Behind Barz,2,82
2019,10,Lil Tecca,Did It Again,6,83
2019,10,Thomas Rhett,Remember You Young,2,84
2019,10,"Tainy, Anuel AA & Ozuna",Adicto,1,85
2019,10,Ellie Goulding & Juice WRLD,Hate Me,10,86
2019,10,Post Malone,A Thousand Bad Times,3,87
2019,10,Lady Antebellum,What If I Never Get Over You,6,88
2019,10,DJ Khaled Featuring Cardi B & 21 Savage,Wish Wish,11,89
2019,10,Keith Urban,We Were,6,90
2019,10,Kygo X Whitney Houston,Higher Love,3,91
2019,10,Lil Mosey x Gunna,Stuck In A Dream,1,92
2019,10,Ali Gatie,It's You,15,93
2019,10,Miley Cyrus,Slide Away,6,94
2019,10,"DJ Snake, J. Balvin & Tyga",Loco Contigo,1,95
2019,10,Camila Cabello,Shameless,3,96
2019,10,Sarah Jeffery,Queen Of Mean,8,97
2019,10,Jason Aldean,Rearview Town,18,98
2019,10,Maren Morris,The Bones,2,99
2019,11,Lewis Capaldi,Someone You Loved,24,0
2019,11,Lizzo,Truth Hurts,25,1
2019,11,Shawn Mendes & Camila Cabello,Senorita,18,2
2019,11,Post Malone,Circles,8,3
2019,11,Chris Brown Featuring Drake,No Guidance,20,4
2019,11,Lil Nas X,Panini,18,5
2019,11,Travis Scott,HIGHEST IN THE ROOM,3,6
2019,11,Lil Tecca,Ran$om,21,7
2019,11,Billie Eilish,Bad Guy,30,8
2019,11,Dan + Shay & Justin Bieber,"10,000 Hours",3,9
2019,11,Maroon 5,Memories,5,10
2019,11,Juice WRLD & YoungBoy Never Broke Again,Bandit,3,11
2019,11,Ed Sheeran Featuring Khalid,Beautiful People,17,12
2019,11,Lizzo,Good As Hell,9,13
2019,11,Selena Gomez,Lose You To Love Me,1,14
2019,11,Ed Sheeran & Justin Bieber,I Don't Care,24,15
2019,11,Post Malone Featuring Young Thug,Goodbyes,16,16
2019,11,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,34,17
2019,11,SHAED,Trampoline,21,18
2019,11,Jonas Brothers,Only Human,19,19
2019,11,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),53,20
2019,11,Khalid,Talk,37,21
2019,11,Jonas Brothers,Sucker,34,22
2019,11,Wale Featuring Jeremih,On Chill,11,23
2019,11,Drake Featuring Rick Ross,Money In The Grave,19,24
2019,11,Summer Walker,Playing Games,8,25
2019,11,Mustard & Roddy Ricch,Ballin',14,26
2019,11,DaBaby,Suge,30,27
2019,11,Sam Smith,How Do You Sleep?,14,28
2019,11,Lil Baby & DaBaby,Baby,14,29
2019,11,Young Thug Featuring Gunna,Hot,10,30
2019,11,Old Dominion,One Man Band,9,31
2019,11,Sam Smith & Normani,Dancing With A Stranger,41,32
2019,11,Luke Combs,Even Though I'm Leaving,8,33
2019,11,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",Hot Girl Summer,11,34
2019,11,Marshmello & Kane Brown,One Thing Right,18,35
2019,11,Taylor Swift,You Need To Calm Down,19,36
2019,11,Taylor Swift,Lover,10,37
2019,11,NLE Choppa,Camelot,6,38
2019,11,Saweetie,My Type,17,39
2019,11,Matt Stell,Prayed For You,12,40
2019,11,NF,Time,14,41
2019,11,Chris Brown Featuring Gunna,Heat,8,42
2019,11,Halsey,Graveyard,6,43
2019,11,YNW Melly & 9lokknine,223's,7,44
2019,11,Post Malone,Wow.,44,45
2019,11,YoungBoy Never Broke Again,Lonely Child,2,46
2019,11,Chris Janson,Good Vibes,8,47
2019,11,Cole Swindell,Love You Too Late,12,48
2019,11,Post Malone Featuring Ozzy Osbourne & Travis Scott,Take What You Want,7,49
2019,11,Tones And I,Dance Monkey,3,50
2019,11,Camila Cabello,Liar,7,51
2019,11,Blanco Brown,The Git Up,20,52
2019,11,Chris Lane,I Don't Know About You,16,53
2019,11,DaBaby,BOP,4,54
2019,11,blackbear,Hot Girl Bummer,6,55
2019,11,DaBaby,VIBEZ,4,56
2019,11,YoungBoy Never Broke Again,Make No Sense,2,57
2019,11,DaBaby Featuring Offset,Baby Sitter,11,58
2019,11,Megan Thee Stallion Featuring DaBaby,Cash Shit,18,59
2019,11,Russell Dickerson,Every Little Thing,8,60
2019,11,YoungBoy Never Broke Again,Self Control,7,61
2019,11,Lil Tjay,F.N,11,62
2019,11,Maren Morris,The Bones,5,63
2019,11,Post Malone Featuring DaBaby,Enemies,7,64
2019,11,Harry Styles,Lights Up,2,65
2019,11,DaBaby,INTRO,5,66
2019,11,Brantley Gilbert + Lindsay Ell,What Happens In A Small Town,11,67
2019,11,Ellie Goulding & Juice WRLD,Hate Me,11,68
2019,11,Moneybagg Yo X Megan Thee Stallion,All Dat,2,69
2019,11,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",China,14,70
2019,11,Summer Walker & Usher,Come Thru,3,71
2019,11,Dierks Bentley,Living,13,72
2019,11,Kenny Chesney,Tip Of My Tongue,15,73
2019,11,Normani,Motivation,10,74
2019,11,BTS Featuring Lauv,Make It Right,2,75
2019,11,"Layton Greene, Lil Baby, City Girls & PnB Rock",Leave Em Alone,3,76
2019,11,YoungBoy Never Broke Again,Hot Now,2,77
2019,11,YoungBoy Never Broke Again,Rich As Hell,2,78
2019,11,Thomas Rhett,Remember You Young,6,79
2019,11,Keith Urban,We Were,8,80
2019,11,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,20,81
2019,11,Sam Hunt,Kinfolks,2,82
2019,11,Y2K & bbno$,Lalala,17,83
2019,11,Kygo X Whitney Houston,Higher Love,7,84
2019,11,YoungBoy Never Broke Again,In Control,2,85
2019,11,Jon Pardi,Heartache Medication,4,86
2019,11,Chance The Rapper Featuring MadeinTYO & DaBaby,Hot Shower,4,87
2019,11,Bad Bunny & Tainy,Callaita,20,88
2019,11,Niall Horan,Nice To Meet Ya,2,89
2019,11,"Ariana Grande, Miley Cyrus & Lana Del Rey",Don't Call Me Angel (Charlie's Angels),6,90
2019,11,YoungBoy Never Broke Again,Carter Son,2,91
2019,11,J Balvin & Bad Bunny,La Cancion,3,92
2019,11,Lady Antebellum,What If I Never Get Over You,9,93
2019,11,Summer Walker Featuring Jhene Aiko,I'll Kill You,3,94
2019,11,DaBaby Featuring Lil Baby & Moneybagg Yo,TOES,4,95
2019,11,"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",Somebody,1,96
2019,11,Frank Ocean,DHL,1,97
2019,11,Ariana Grande & Social House,Boyfriend,12,98
2019,11,DJ Khaled Featuring Cardi B & 21 Savage,Wish Wish,15,99
2019,12,Post Malone,Circles,13,0
2019,12,Lewis Capaldi,Someone You Loved,29,1
2019,12,Lizzo,Good As Hell,14,2
2019,12,Maroon 5,Memories,10,3
2019,12,Arizona Zervas,Roxanne,4,4
2019,12,Selena Gomez,Lose You To Love Me,6,5
2019,12,Shawn Mendes & Camila Cabello,Senorita,23,6
2019,12,Dan + Shay & Justin Bieber,"10,000 Hours",8,7
2019,12,Lizzo,Truth Hurts,30,8
2019,12,Chris Brown Featuring Drake,No Guidance,25,9
2019,12,Tones And I,Dance Monkey,8,10
2019,12,DaBaby,BOP,9,11
2019,12,Lil Nas X,Panini,23,12
2019,12,Billie Eilish,Bad Guy,35,13
2019,12,Travis Scott,HIGHEST IN THE ROOM,8,14
2019,12,Mustard & Roddy Ricch,Ballin',19,15
2019,12,SHAED,Trampoline,26,16
2019,12,Mariah Carey,All I Want For Christmas Is You,33,17
2019,12,Taylor Swift,Lover,15,18
2019,12,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,39,19
2019,12,Young Thug Featuring Gunna,Hot,15,20
2019,12,Old Dominion,One Man Band,14,21
2019,12,Lil Baby,Woah,3,22
2019,12,Jonas Brothers,Only Human,24,23
2019,12,Lil Tecca,Ran$om,26,24
2019,12,Billie Eilish,Everything I Wanted,3,25
2019,12,Ed Sheeran Featuring Khalid,Beautiful People,22,26
2019,12,Luke Combs,Even Though I'm Leaving,13,27
2019,12,Brenda Lee,Rockin' Around The Christmas Tree,28,28
2019,12,Juice WRLD & YoungBoy Never Broke Again,Bandit,8,29
2019,12,Wale Featuring Jeremih,On Chill,16,30
2019,12,The Weeknd,Heartless,1,31
2019,12,Bad Bunny,Vete,1,32
2019,12,Halsey,Graveyard,11,33
2019,12,Ed Sheeran & Justin Bieber,I Don't Care,29,34
2019,12,Khalid,Talk,42,35
2019,12,Dua Lipa,Don't Start Now,4,36
2019,12,Chris Brown Featuring Gunna,Heat,13,37
2019,12,Lil Baby & DaBaby,Baby,19,38
2019,12,Sam Smith,How Do You Sleep?,19,39
2019,12,Post Malone Featuring Young Thug,Goodbyes,21,40
2019,12,Trevor Daniel,Falling,2,41
2019,12,Summer Walker,Playing Games,13,42
2019,12,DaBaby,Suge,35,43
2019,12,blackbear,Hot Girl Bummer,11,44
2019,12,Wham!,Last Christmas,10,45
2019,12,Bobby Helms,Jingle Bell Rock,26,46
2019,12,Burl Ives,A Holly Jolly Christmas,11,47
2019,12,Andy Williams,It's The Most Wonderful Time Of The Year,11,48
2019,12,Post Malone Featuring Ozzy Osbourne & Travis Scott,Take What You Want,12,49
2019,12,Doja Cat & Tyga,Juicy,5,50
2019,12,Marshmello & Kane Brown,One Thing Right,23,51
2019,12,Maren Morris,The Bones,10,52
2019,12,NF,Time,19,53
2019,12,Idina Menzel & AURORA,Into The Unknown,1,54
2019,12,Rod Wave,Heart On Ice,3,55
2019,12,YNW Melly & 9lokknine,223's,12,56
2019,12,Trippie Redd,Who Needs Love,1,57
2019,12,Trippie Redd Featuring DaBaby,Death,2,58
2019,12,Trippie Redd Featuring Juice WRLD & YNW Melly,6 Kiss,1,59
2019,12,Lady Antebellum,What If I Never Get Over You,14,60
2019,12,Thomas Rhett,Remember You Young,11,61
2019,12,PARTYNEXTDOOR Featuring Drake,Loyal,1,62
2019,12,YNW Melly & Juice WRLD,Suicidal,1,63
2019,12,NLE Choppa,Camelot,11,64
2019,12,DaBaby,VIBEZ,9,65
2019,12,"Layton Greene, Lil Baby, City Girls & PnB Rock",Leave Em Alone,8,66
2019,12,Keith Urban,We Were,13,67
2019,12,Matt Stell,Prayed For You,17,68
2019,12,Sam Hunt,Kinfolks,7,69
2019,12,Post Malone Featuring DaBaby,Enemies,12,70
2019,12,Dustin Lynch,Ridin' Roads,4,71
2019,12,Ellie Goulding & Juice WRLD,Hate Me,16,72
2019,12,Jon Pardi,Heartache Medication,9,73
2019,12,DaBaby Featuring Offset,Baby Sitter,16,74
2019,12,Billie Eilish,All The Good Girls Go To Hell,6,75
2019,12,Harry Styles,Watermelon Sugar,2,76
2019,12,Jason Aldean,We Back,2,77
2019,12,Kanye West,Follow God,5,78
2019,12,Tory Lanez & T-Pain,Jerry Sprunger,3,79
2019,12,Trippie Redd,Love Me More,2,80
2019,12,Niall Horan,Nice To Meet Ya,7,81
2019,12,Y2K & bbno$,Lalala,21,82
2019,12,Trippie Redd Featuring YoungBoy Never Broke Again,Hate Me,1,83
2019,12,A Boogie Wit da Hoodie Featuring Lil Uzi Vert,Reply,2,84
2019,12,Kenny Chesney,Tip Of My Tongue,20,85
2019,12,Doja Cat,Candy,1,86
2019,12,Joji,Slow Dancing In The Dark,8,87
2019,12,Jhene Aiko Featuring Big Sean,None Of Your Concern,2,88
2019,12,Ant Saunders,Yellow Hearts,3,89
2019,12,YoungBoy Never Broke Again,Make No Sense,7,90
2019,12,Chris Janson,Good Vibes,13,91
2019,12,J Balvin & Bad Bunny,La Cancion,7,92
2019,12,DaniLeigh Featuring Chris Brown,Easy,4,93
2019,12,Rod Wave & Kevin Gates,Cuban Links,1,94
2019,12,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",Hot Girl Summer,16,95
2019,12,YoungBoy Never Broke Again,Lonely Child,7,96
2019,12,Panic! At The Disco,Into The Unknown,1,97
2019,12,Idina Menzel & Evan Rachel Wood,Show Yourself,1,98
2019,12,Kane Brown,Homesick,2,99
2020,1,Mariah Carey,All I Want For Christmas Is You,37,0
2020,1,Brenda Lee,Rockin' Around The Christmas Tree,32,1
2020,1,Bobby Helms,Jingle Bell Rock,30,2
2020,1,Burl Ives,A Holly Jolly Christmas,15,3
2020,1,Post Malone,Circles,17,4
2020,1,Arizona Zervas,Roxanne,8,5
2020,1,Andy Williams,It's The Most Wonderful Time Of The Year,15,6
2020,1,Lewis Capaldi,Someone You Loved,33,7
2020,1,Maroon 5,Memories,14,8
2020,1,Lizzo,Good As Hell,18,9
2020,1,Wham!,Last Christmas,14,10
2020,1,Jose Feliciano,Feliz Navidad,9,11
2020,1,Roddy Ricch,The Box,3,12
2020,1,Tones And I,Dance Monkey,12,13
2020,1,Dean Martin,"Let It Snow, Let It Snow, Let It Snow",8,14
2020,1,Nat King Cole,The Christmas Song (Merry Christmas To You),21,15
2020,1,Dan + Shay & Justin Bieber,"10,000 Hours",12,16
2020,1,Selena Gomez,Lose You To Love Me,10,17
2020,1,Mustard & Roddy Ricch,Ballin',23,18
2020,1,DaBaby,BOP,13,19
2020,1,The Ronettes,Sleigh Ride,7,20
2020,1,Gene Autry,Rudolph The Red-Nosed Reindeer,8,21
2020,1,Billie Eilish,Bad Guy,39,22
2020,1,Andy Williams,Happy Holiday / The Holiday Season,4,23
2020,1,Chris Brown Featuring Drake,No Guidance,29,24
2020,1,Shawn Mendes & Camila Cabello,Senorita,27,25
2020,1,Juice WRLD & YoungBoy Never Broke Again,Bandit,12,26
2020,1,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,It's Beginning To Look A Lot Like Christmas,4,27
2020,1,Darlene Love,Christmas (Baby Please Come Home),3,28
2020,1,Lil Nas X,Panini,27,29
2020,1,Kelly Clarkson,Underneath The Tree,5,30
2020,1,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane),6,31
2020,1,Young Thug Featuring Gunna,Hot,19,32
2020,1,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,43,33
2020,1,Lizzo,Truth Hurts,34,34
2020,1,Chuck Berry,Run Rudolph Run,5,35
2020,1,Perry Como With Mitchell Ayers And His Orchestra,(There's No Place Like) Home For The Holidays (1959),3,36
2020,1,Travis Scott,HIGHEST IN THE ROOM,12,37
2020,1,The Weeknd,Heartless,5,38
2020,1,Elvis Presley,Blue Christmas,2,39
2020,1,Billie Eilish,Everything I Wanted,7,40
2020,1,Bing Crosby,White Christmas,16,41
2020,1,Frank Sinatra,Jingle Bells,2,42
2020,1,Jonas Brothers,Like It's Christmas,4,43
2020,1,Dean Martin,Baby It's Cold Outside,1,44
2020,1,SHAED,Trampoline,30,45
2020,1,Lil Baby,Woah,7,46
2020,1,Lil Uzi Vert,Futsal Shuffle 2020,2,47
2020,1,Thurl Ravenscroft,"You're A Mean One, Mr. Grinch",1,48
2020,1,Lil Tecca,Ran$om,30,49
2020,1,Trevor Daniel,Falling,6,50
2020,1,Dua Lipa,Don't Start Now,8,51
2020,1,Harry Styles,Adore You,3,52
2020,1,Old Dominion,One Man Band,18,53
2020,1,blackbear,Hot Girl Bummer,15,54
2020,1,YNW Melly & Juice WRLD,Suicidal,5,55
2020,1,Taylor Swift,Lover,19,56
2020,1,Wale Featuring Jeremih,On Chill,20,57
2020,1,Luke Combs,Even Though I'm Leaving,17,58
2020,1,Don Toliver,No Idea,4,59
2020,1,Halsey,Graveyard,15,60
2020,1,Camila Cabello Featuring DaBaby,My Oh My,3,61
2020,1,Doja Cat & Tyga,Juicy,9,62
2020,1,Maren Morris,The Bones,14,63
2020,1,Summer Walker,Playing Games,17,64
2020,1,Chris Brown Featuring Gunna,Heat,17,65
2020,1,Idina Menzel & AURORA,Into The Unknown,5,66
2020,1,DaBaby,VIBEZ,13,67
2020,1,John Legend,Happy Xmas (War Is Over),1,68
2020,1,Rod Wave,Heart On Ice,7,69
2020,1,Lady Antebellum,What If I Never Get Over You,18,70
2020,1,The Weeknd,Blinding Lights,4,71
2020,1,Dustin Lynch,Ridin' Roads,8,72
2020,1,NLE Choppa,Camelot,15,73
2020,1,Jon Pardi,Heartache Medication,13,74
2020,1,Roddy Ricch & Gunna,Start Wit Me,6,75
2020,1,Post Malone Featuring Ozzy Osbourne & Travis Scott,Take What You Want,16,76
2020,1,"Layton Greene, Lil Baby, City Girls & PnB Rock",Leave Em Alone,12,77
2020,1,Ellie Goulding & Juice WRLD,Hate Me,20,78
2020,1,Sam Hunt,Kinfolks,11,79
2020,1,Juice WRLD,Let Me Know (I Wonder Why Freestyle),2,80
2020,1,Thomas Rhett,Remember You Young,15,81
2020,1,Trippie Redd Featuring DaBaby,Death,6,82
2020,1,YNW Melly & 9lokknine,223's,16,83
2020,1,H.E.R. Featuring YG,Slide,1,84
2020,1,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),5,85
2020,1,Harry Styles,Watermelon Sugar,5,86
2020,1,Kane Brown,Homesick,6,87
2020,1,Joji,Slow Dancing In The Dark,12,88
2020,1,DaniLeigh Featuring Chris Brown,Easy,8,89
2020,1,Bad Bunny,Vete,5,90
2020,1,DaBaby Featuring Offset,Baby Sitter,20,91
2020,1,Niall Horan,Nice To Meet Ya,11,92
2020,1,Ant Saunders,Yellow Hearts,7,93
2020,1,Roddy Ricch Featuring A Boogie Wit da Hoodie,Tip Toe,4,94
2020,1,Doja Cat,Candy,5,95
2020,1,Russ & BIA,BEST ON EARTH,3,96
2020,1,Karol G & Nicki Minaj,Tusa,4,97
2020,1,Post Malone Featuring DaBaby,Enemies,16,98
2020,1,Ed Sheeran Featuring Camila Cabello & Cardi B,South Of The Border,3,99
2020,2,Roddy Ricch,The Box,7,0
2020,2,Future Featuring Drake,Life Is Good,2,1
2020,2,Eminem Featuring Juice WRLD,Godzilla,1,2
2020,2,Post Malone,Circles,21,3
2020,2,Maroon 5,Memories,18,4
2020,2,Dan + Shay & Justin Bieber,"10,000 Hours",16,5
2020,2,Tones And I,Dance Monkey,16,6
2020,2,Lewis Capaldi,Someone You Loved,37,7
2020,2,Arizona Zervas,Roxanne,12,8
2020,2,Selena Gomez,Lose You To Love Me,14,9
2020,2,Justin Bieber,Yummy,3,10
2020,2,Lizzo,Good As Hell,22,11
2020,2,DaBaby,BOP,17,12
2020,2,Mustard & Roddy Ricch,Ballin',27,13
2020,2,Dua Lipa,Don't Start Now,12,14
2020,2,Jonas Brothers,What A Man Gotta Do,1,15
2020,2,Travis Scott,HIGHEST IN THE ROOM,16,16
2020,2,Mac Miller,Good News,2,17
2020,2,The Weeknd,Heartless,9,18
2020,2,Roddy Ricch Featuring Mustard,High Fashion,4,19
2020,2,The Weeknd,Blinding Lights,8,20
2020,2,Maren Morris,The Bones,18,21
2020,2,Billie Eilish,Everything I Wanted,11,22
2020,2,SHAED,Trampoline,34,23
2020,2,Chris Brown Featuring Drake,No Guidance,33,24
2020,2,Halsey,You Should Be Sad,2,25
2020,2,blackbear,Hot Girl Bummer,19,26
2020,2,Eminem,Darkness,1,27
2020,2,Lil Baby,Woah,11,28
2020,2,Shawn Mendes & Camila Cabello,Senorita,31,29
2020,2,Eminem Featuring Ed Sheeran,Those Kinda Nights,1,30
2020,2,Harry Styles,Adore You,7,31
2020,2,Lil Baby,Sum 2 Prove,2,32
2020,2,YNW Melly & Juice WRLD,Suicidal,9,33
2020,2,Jonas Brothers,Only Human,31,34
2020,2,Eminem Featuring Young M.A,Unaccommodating,1,35
2020,2,Trevor Daniel,Falling,10,36
2020,2,Mac Miller,Blue World,1,37
2020,2,Lil Nas X,Panini,31,38
2020,2,Camila Cabello Featuring DaBaby,My Oh My,7,39
2020,2,Billie Eilish,Bad Guy,43,40
2020,2,Young Thug Featuring Gunna,Hot,23,41
2020,2,Lizzo,Truth Hurts,38,42
2020,2,Ed Sheeran & Justin Bieber,I Don't Care,34,43
